title,price,category,gender,img_url,product_url
Defacto Boy Fleece Lined Jeans,EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/8649331/1.jpg?3754,https://www.jumia.com.eg/defacto-boy-fleece-lined-jeans-133946869.html
Defacto Boy NBA Wordmark Sweatpants,EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/8328331/1.jpg?0136,https://www.jumia.com.eg/defacto-boy-nba-wordmark-sweatpants-133823838.html
OLVER SAND Dark Grey Fly Zipper Button Closure Boys Pants,EGP 300.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/3667711/1.jpg?7549,https://www.jumia.com.eg/olver-sand-dark-grey-fly-zipper-button-closure-boys-pants-117766385.html
LC Waikiki Elasticated Waist Boy's Cargo Jogger Pants,EGP 609.00 - EGP 709.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/4418331/1.jpg?7300,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-cargo-jogger-pants-133814498.html
LC Waikiki Elastic Waist Boy's Thick Jogger Sweatpants,EGP 319.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/7530431/1.jpg?4412,https://www.jumia.com.eg/lc-waikiki-elastic-waist-boys-thick-jogger-sweatpants-134035760.html
LC Waikiki Boy's Cargo Jean Trousers,EGP 769.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/4651431/1.jpg?5148,https://www.jumia.com.eg/lc-waikiki-boys-cargo-jean-trousers-134156495.html
Defacto Boy Jogger Sweatpants,EGP 248.28 - EGP 260.38,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/8328331/1.jpg?5980,https://www.jumia.com.eg/defacto-boy-jogger-sweatpants-133823829.html
Messio Agency Kids Milton Pants-Dark Blue,EGP 300.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/8127331/1.jpg?4415,https://www.jumia.com.eg/messio-agency-kids-milton-pants-dark-blue-133721820.html
LC Waikiki Woman Jogger Tracksuit Bottoms with XSIDE Printed Waist Rubber,EGP 199.00 - EGP 229.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/0870331/1.jpg?6918,https://www.jumia.com.eg/lc-waikiki-woman-jogger-tracksuit-bottoms-with-xside-printed-waist-rubber-133078008.html
Caesar Men's biscuit pants,EGP 257.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/1656331/1.jpg?9801,https://www.jumia.com.eg/caesar-mens-biscuit-pants-133656146.html
Defacto Boy Loose Fit Trousers - Camel,EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/2190431/1.jpg?4447,https://www.jumia.com.eg/defacto-boy-loose-fit-trousers-camel-134091221.html
LC Waikiki Slim Fit Boy's Jeans,EGP 679.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/7961431/1.jpg?6903,https://www.jumia.com.eg/lc-waikiki-slim-fit-boys-jeans-134169787.html
LC Waikiki Boy's Regular Fit Jean,EGP 599.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/5960431/1.jpg?7397,https://www.jumia.com.eg/lc-waikiki-boys-regular-fit-jean-134069518.html
Defacto Boy Jogger Fit Trousers - Anthra,EGP 218.59 - EGP 232.50,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/7090431/1.jpg?2841,https://www.jumia.com.eg/defacto-boy-jogger-fit-trousers-anthra-134090733.html
LC Waikiki Elastic Waist Jersey Boy's Trousers,EGP 209.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/4249331/1.jpg?2735,https://www.jumia.com.eg/lc-waikiki-elastic-waist-jersey-boys-trousers-133942420.html
LC Waikiki Adjustable Elastic Waist Boy's Jeans,EGP 359.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/8095231/1.jpg?1813,https://www.jumia.com.eg/lc-waikiki-adjustable-elastic-waist-boys-jeans-132590882.html
Messio Agency Kids Milton Pants-Black,EGP 300.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/8127331/1.jpg?4533,https://www.jumia.com.eg/messio-agency-kids-milton-pants-black-133721823.html
LC Waikiki Elastic Waist Boy's Jogger Sweatpants 2 Pack,EGP 609.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/1281431/1.jpg?5090,https://www.jumia.com.eg/lc-waikiki-elastic-waist-boys-jogger-sweatpants-2-pack-134182179.html
LC Waikiki Elastic Waist Jersey Boy's Trousers,EGP 209.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/6249331/1.jpg?3008,https://www.jumia.com.eg/lc-waikiki-elastic-waist-jersey-boys-trousers-133942609.html
LC Waikiki Comfortable Fit Boy Jean Trousers,EGP 669.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/6720431/1.jpg?8120,https://www.jumia.com.eg/lc-waikiki-comfortable-fit-boy-jean-trousers-134027658.html
Defacto Boy Regular Fit Premium Trousers,EGP 232.50 - EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/6649331/1.jpg?6302,https://www.jumia.com.eg/defacto-boy-regular-fit-premium-trousers-133946671.html
Defacto Boy Slim Fit Trousers - Black,EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/1480431/1.jpg?2286,https://www.jumia.com.eg/defacto-boy-slim-fit-trousers-black-134084123.html
LC Waikiki Boy Cargo Trousers,EGP 659.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/7985231/1.jpg?4870,https://www.jumia.com.eg/lc-waikiki-boy-cargo-trousers-132589722.html
LC Waikiki Elasticated Waist Boy's Jogger Sweatpants,EGP 319.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/4052431/1.jpg?0159,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-jogger-sweatpants-134250447.html
LC Waikiki Boy Sweatpants,EGP 499.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/9240431/1.jpg?1601,https://www.jumia.com.eg/lc-waikiki-boy-sweatpants-134042992.html
Caesar Men's biscuit pants,EGP 257.00 - EGP 335.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/1456331/1.jpg?7828,https://www.jumia.com.eg/caesar-mens-biscuit-pants-133654159.html
LC Waikiki Elastic Waist Jersey Boy's Trousers,EGP 299.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/1562431/1.jpg?1206,https://www.jumia.com.eg/lc-waikiki-elastic-waist-jersey-boys-trousers-134265112.html
LC Waikiki Adjustable Elastic Waist Boy's Jeans,EGP 319.00 - EGP 419.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/0558331/1.jpg?0898,https://www.jumia.com.eg/lc-waikiki-adjustable-elastic-waist-boys-jeans-133855025.html
LC Waikiki Elasticated Waist Boy's Cargo Trousers,EGP 329.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/9238331/1.jpg?0406,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-cargo-trousers-133832976.html
LC Waikiki Adjustable Elastic Waist Boy's Jeans,EGP 319.00 - EGP 419.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/6547331/1.jpg?0814,https://www.jumia.com.eg/lc-waikiki-adjustable-elastic-waist-boys-jeans-133745637.html
LC Waikiki Elastic Waist Boy's Cargo Trousers,EGP 579.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/8985231/1.jpg?1800,https://www.jumia.com.eg/lc-waikiki-elastic-waist-boys-cargo-trousers-132589846.html
Defacto Woven Bottom Trousers - Black,EGP 232.50,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/9552431/1.jpg?8000,https://www.jumia.com.eg/defacto-woven-bottom-trousers-black-134255924.html
Caesar Boys' harem pants with pockets and side buttons,EGP 309.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/2326331/1.jpg?4204,https://www.jumia.com.eg/caesar-boys-harem-pants-with-pockets-and-side-buttons-133623279.html
Ted Marchel Ted Marchel Elastic Waist with Drawstring Boys Pants - White,EGP 300.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/2578601/1.jpg?4541,https://www.jumia.com.eg/ted-marchel-ted-marchel-elastic-waist-with-drawstring-boys-pants-white-106875209.html
Andora Boys Multi-Pocket Cargo Trousers - Black,EGP 549.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/3366031/1.jpg?7287,https://www.jumia.com.eg/andora-boys-multi-pocket-cargo-trousers-black-130663354.html
LC Waikiki Elasticated Waist Basic Boy's Sweatpants,EGP 499.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/6720431/1.jpg?8110,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-basic-boys-sweatpants-134027650.html
LC Waikiki Elasticated Waist Boy's Trousers,EGP 349.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/0870331/1.jpg?6906,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-trousers-133078062.html
LC Waikiki Elasticated Waist Boy's Jogger Sweatpants,EGP 249.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/3908331/1.jpg?8391,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-jogger-sweatpants-133809390.html
LC Waikiki Comfortable Fit Boy Jean Trousers,EGP 659.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/6720431/1.jpg?8112,https://www.jumia.com.eg/lc-waikiki-comfortable-fit-boy-jean-trousers-134027652.html
"Milton Boys' Sweatpants With Cuff, 100% Cotton - Navy",EGP 399.99,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/204645/1.jpg?9846,https://www.jumia.com.eg/generic-milton-boys-sweatpants-with-cuff-100-cotton-navy-54640246.html
Andora Plain Gabardine Trousers For Boys - Black,EGP 445.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/0769031/1.jpg?6195,https://www.jumia.com.eg/andora-plain-gabardine-trousers-for-boys-black-130967062.html
Defacto Boy Slim Fit Trousers - D.Blue,EGP 270.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/0280431/1.jpg?4119,https://www.jumia.com.eg/defacto-boy-slim-fit-trousers-d.blue-134082019.html
Andora Light Blue Baggie with Side Pockets Jeans,EGP 499.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/4755331/1.jpg?2938,https://www.jumia.com.eg/andora-light-blue-baggie-with-side-pockets-jeans-133557413.html
Defacto Woven Bottom Trousers - Anthra,"EGP 232.50 - EGP 1,299.00",Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/1652431/1.jpg?2417,https://www.jumia.com.eg/defacto-woven-bottom-trousers-anthra-134256171.html
LC Waikiki Super Skinny Fit Boy Denim Trousers,EGP 599.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/5720431/1.jpg?8023,https://www.jumia.com.eg/lc-waikiki-super-skinny-fit-boy-denim-trousers-134027590.html
Defacto Boy Regular Fit Trousers - Blue,EGP 287.29,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/9090431/1.jpg?4330,https://www.jumia.com.eg/defacto-boy-regular-fit-trousers-blue-134090906.html
LC Waikiki Elasticated Waist Boy's Jogger Trousers,EGP 439.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/5170431/1.jpg?3956,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-jogger-trousers-134071569.html
Jet Boys' summer cotton Pants - Petroleum,EGP 245.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/8842431/1.jpg?6110,https://www.jumia.com.eg/jet-boys-summer-cotton-pants-petroleum-134248873.html
LC Waikiki Elasticated Waist Boy's Jogger Trousers,EGP 379.00 - EGP 579.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/5985231/1.jpg?1690,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-jogger-trousers-132589526.html
Defacto Boy Jogger Fit Trousers - Navy,EGP 232.50,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/7090431/1.jpg?9125,https://www.jumia.com.eg/defacto-boy-jogger-fit-trousers-navy-134090727.html
Defacto Boy Slim Fit Trousers - Anthra Melange,EGP 232.50 - EGP 253.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/2380431/1.jpg?2919,https://www.jumia.com.eg/defacto-boy-slim-fit-trousers-anthra-melange-134083291.html
LC Waikiki Elasticated Waist Boy's Cargo Jogger Pants,EGP 659.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/0095231/1.jpg?4947,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-cargo-jogger-pants-132590046.html
Diadora Boys Cotton Batman Print Sweatpant - Black,EGP 461.30,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/690535/1.jpg?9912,https://www.jumia.com.eg/diadora-boys-cotton-batman-print-sweatpant-black-53509632.html
Defacto Boy Loose Fit Trousers - Green,EGP 232.50 - EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/7090431/1.jpg?5531,https://www.jumia.com.eg/defacto-boy-loose-fit-trousers-green-134090764.html
LC Waikiki Adjustable Elastic Waist Boy's Jeans,EGP 489.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/4547331/1.jpg?0219,https://www.jumia.com.eg/lc-waikiki-adjustable-elastic-waist-boys-jeans-133745464.html
Defacto Boy Cargo Jogger Trousers - Anthra,EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/7090431/1.jpg?7537,https://www.jumia.com.eg/defacto-boy-cargo-jogger-trousers-anthra-134090732.html
Defacto Boy Regular Fit Trousers - Navy,EGP 232.50,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/8702431/1.jpg?7015,https://www.jumia.com.eg/defacto-boy-regular-fit-trousers-navy-134207883.html
Defacto Boy Printed Thick Sweatpants,EGP 245.49,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/8328331/1.jpg?6207,https://www.jumia.com.eg/defacto-boy-printed-thick-sweatpants-133823834.html
LC Waikiki Elastic Waist Boy's Jogger Sweatpants 2 Pack,EGP 659.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/1281431/1.jpg?5097,https://www.jumia.com.eg/lc-waikiki-elastic-waist-boys-jogger-sweatpants-2-pack-134182185.html
LC Waikiki Boy Jeans,EGP 599.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/6720431/1.jpg?8052,https://www.jumia.com.eg/lc-waikiki-boy-jeans-134027609.html
Defacto Boy Straight Fit Trousers - D.Blue,EGP 232.50,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/2602431/1.jpg?7135,https://www.jumia.com.eg/defacto-boy-straight-fit-trousers-d.blue-134206244.html
Defacto Boy Elastic Waist Jogger Sweatpants,EGP 288.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/1075331/1.jpg?4903,https://www.jumia.com.eg/defacto-boy-elastic-waist-jogger-sweatpants-133570137.html
LC Waikiki Elastic Waist Boy's Jogger Sweatpants 2 Pack,EGP 609.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/1281431/1.jpg?5106,https://www.jumia.com.eg/lc-waikiki-elastic-waist-boys-jogger-sweatpants-2-pack-134182190.html
Defacto Boy Elastic Waist Jogger Sweatpants,EGP 288.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/1075331/1.jpg?4894,https://www.jumia.com.eg/defacto-boy-elastic-waist-jogger-sweatpants-133570129.html
EGYWEAR Boys' Cargo Pants,EGP 467.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/7304231/1.jpg?7643,https://www.jumia.com.eg/egywear-boys-cargo-pants-132403748.html
LC Waikiki Elasticated Waist Boy's Cargo Sweatpants,EGP 699.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/4960431/1.jpg?7324,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-cargo-sweatpants-134069482.html
Defacto Woven Bottom Trousers - Navy,EGP 270.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/8552431/1.jpg?6196,https://www.jumia.com.eg/defacto-woven-bottom-trousers-navy-134255894.html
Defacto Boy Regular Fit Trousers - Off White,EGP 232.50 - EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/5380431/1.jpg?2298,https://www.jumia.com.eg/defacto-boy-regular-fit-trousers-off-white-134083503.html
LC Waikiki Elasticated Waist Boy's Jogger Sweatpants,EGP 399.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/5720431/1.jpg?7958,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-jogger-sweatpants-134027563.html
LC Waikiki Basic Boy's Gabardine Trousers,EGP 599.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/6720431/1.jpg?8051,https://www.jumia.com.eg/lc-waikiki-basic-boys-gabardine-trousers-134027608.html
LC Waikiki Boy's Trousers With Adjustable Elastic Waist,EGP 329.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/4303031/1.jpg?2504,https://www.jumia.com.eg/lc-waikiki-boys-trousers-with-adjustable-elastic-waist-130303422.html
LC Waikiki Regular Fit Boy's Jeans,EGP 599.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/7720431/1.jpg?8190,https://www.jumia.com.eg/lc-waikiki-regular-fit-boys-jeans-134027707.html
Caesar Boys' biscuit pants,EGP 236.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/7686331/1.jpg?8431,https://www.jumia.com.eg/caesar-boys-biscuit-pants-133686719.html
LC Waikiki Elasticated Waist Boy's Jogger Sweatpants,EGP 399.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/5720431/1.jpg?7937,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-jogger-sweatpants-134027548.html
LC Waikiki Elasticated Waist Boy's Gabardine Trousers,EGP 599.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/7720431/1.jpg?8233,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-gabardine-trousers-134027716.html
LC Waikiki Boy's Sweatpants,EGP 449.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/0021431/1.jpg?1056,https://www.jumia.com.eg/lc-waikiki-boys-sweatpants-134120050.html
LC Waikiki Elasticated Waist Boy's Jogger Sweatpants,EGP 399.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/5591431/1.jpg?5506,https://www.jumia.com.eg/lc-waikiki-elasticated-waist-boys-jogger-sweatpants-134195552.html
Caesar Boys' Harem Pants with Pockets and Side Zipper,EGP 371.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/4806331/1.jpg?8583,https://www.jumia.com.eg/caesar-boys-harem-pants-with-pockets-and-side-zipper-133608479.html
LC Waikiki Elastic Waist Linen Blend Boy's Pants,EGP 229.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/472908/1.jpg?4255,https://www.jumia.com.eg/lc-waikiki-elastic-waist-linen-blend-boys-pants-80927475.html
LC Waikiki Printed Boy's Jogger Trousers,EGP 269.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/1779331/1.jpg?9061,https://www.jumia.com.eg/lc-waikiki-printed-boys-jogger-trousers-133977162.html
Caesar Boys' biscuit pants,EGP 236.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/7686331/1.jpg?8480,https://www.jumia.com.eg/caesar-boys-biscuit-pants-133686729.html
OLVER SAND Elastic Waist Boys Cargo Pants - Grey,EGP 350.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/4667711/1.jpg?7545,https://www.jumia.com.eg/olver-sand-elastic-waist-boys-cargo-pants-grey-117766443.html
Elastic waist Basic Boy sweatpants,EGP 224.25 - EGP 243.75,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/3895331/1.jpg?0448,https://www.jumia.com.eg/generic-elastic-waist-basic-boy-sweatpants-133598339.html
Defacto Boy Elastic Waist Jogger Sweatpants,EGP 288.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/6855331/1.jpg?6724,https://www.jumia.com.eg/defacto-boy-elastic-waist-jogger-sweatpants-133558638.html
"Boys' Summer Melton Sweatpants, 100% Cotton",EGP 189.00 - EGP 600.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/098636/1.jpg?9590,https://www.jumia.com.eg/generic-boys-summer-melton-sweatpants-100-cotton-63689081.html
Andora Black Baggie with Sided Pockets Pants,EGP 499.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/0895331/1.jpg?7863,https://www.jumia.com.eg/andora-black-baggie-with-sided-pockets-pants-133598061.html
LC Waikiki Boy's Belted Gabardine Trousers,EGP 699.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/3813431/1.jpg?7890,https://www.jumia.com.eg/lc-waikiki-boys-belted-gabardine-trousers-134318394.html
LC Waikiki Baby Boy Jean,EGP 309.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/0131031/1.jpg?2072,https://www.jumia.com.eg/lc-waikiki-baby-boy-jean-130131071.html
LC Waikiki Slim Fit Boy Trousers,EGP 339.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/472908/1.jpg?6251,https://www.jumia.com.eg/lc-waikiki-slim-fit-boy-trousers-80927428.html
Defacto Boy Slim Fit Trousers - Lt.Beige,EGP 799.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/1480431/1.jpg?7232,https://www.jumia.com.eg/defacto-boy-slim-fit-trousers-lt.beige-134084122.html
LC Waikiki Baby Boy's Tracksuit Set,EGP 899.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/5720431/1.jpg?8034,https://www.jumia.com.eg/lc-waikiki-baby-boys-tracksuit-set-134027597.html
Andora Solid Gabardine Baggy Pants - Navy Blue,EGP 549.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/0769031/1.jpg?6190,https://www.jumia.com.eg/andora-solid-gabardine-baggy-pants-navy-blue-130967061.html
Diadora Boys Printed Pantacourt - Navy,EGP 153.30,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/275091/1.jpg?5628,https://www.jumia.com.eg/diadora-boys-printed-pantacourt-navy-19057240.html
LC Waikiki Baby Boy Trousers,EGP 299.00,Boys_Fashion_Jeans_Pants,kids,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/8210031/1.jpg?7066,https://www.jumia.com.eg/lc-waikiki-baby-boy-trousers-130012814.html
